,annee,region,prenom,nombre,pourcentage
99,1904,Champagne-Ardenne,MARIE,831.0,0.12569959158977462
100,1904,Corse,MARIE,812.0,0.41470888661899896
101,1904,Franche-Comté,MARIE,1226.0,0.21626389133886048
102,1904,Haute-Normandie,MARIE,574.0,0.07801032889372111
103,1904,Ile-de-France,SUZANNE,1827.0,0.06526398513967278
104,1904,Languedoc-Roussillion,MARIE,1683.0,0.1950399814578746
105,1904,Limousin,MARIE,1982.0,0.3152035623409669
106,1904,Lorraine,MARIE,3569.0,0.279921568627451
107,1904,Midi-Pyrénées,MARIE,2423.0,0.2168620782242907
108,1904,Nord-Pas-de-Calais,MARIE,2299.0,0.109460553254297
109,1904,Outre-mer,MARIE,1892.0,0.28662323890319646
110,1904,Pays-de-la-Loire,MARIE,3027.0,0.217519402127048
111,1904,Picardie,MARIE,851.0,0.09969540768509841
112,1904,Poitou-Charentes,MARIE,1630.0,0.1938168846611177
113,1904,Provence-Alpes-Cote-d'Azur,MARIE,2130.0,0.20359395909004013
114,1904,Rhône-Alpes,MARIE,4572.0,0.23414933934241525
115,1905,Alsace,MARIE,2605.0,0.2640113509678727
116,1905,Aquitaine,MARIE,3548.0,0.2591672753834916
117,1905,Auvergne,MARIE,2474.0,0.3015602145294978
118,1905,Basse-Normandie,MARIE,847.0,0.12070685478124554
119,1905,Bourgogne,MARIE,1673.0,0.19283079760258184
120,1905,Bretagne,MARIE,6218.0,0.33007750291963056
121,1905,Centre,MARIE,1196.0,0.1122267054518157
122,1905,Champagne-Ardenne,MARIE,784.0,0.11768237766436505
123,1905,Corse,MARIE,784.0,0.3848797250859107
124,1905,Franche-Comté,MARIE,1099.0,0.19920246510784848
125,1905,Haute-Normandie,MARIE,642.0,0.08431836091410559
126,1905,Ile-de-France,SUZANNE,1743.0,0.06278818443804035
127,1905,Languedoc-Roussillion,MARIE,1620.0,0.17954117255901586
128,1905,Limousin,MARIE,1956.0,0.30180527696343157
129,1905,Lorraine,MARIE,3580.0,0.27112996061799455
130,1905,Midi-Pyrénées,MARIE,2316.0,0.21031601888848528
131,1905,Nord-Pas-de-Calais,MARIE,2224.0,0.10530801647805293
132,1905,Outre-mer,MARIE,1878.0,0.28372865991841667
133,1905,Pays-de-la-Loire,MARIE,2948.0,0.21019607843137256
134,1905,Picardie,MARIE,824.0,0.09644194756554307
135,1905,Poitou-Charentes,MARIE,1546.0,0.18045990428388
136,1905,Provence-Alpes-Cote-d'Azur,MARIE,2047.0,0.19461874881156113
137,1905,Rhône-Alpes,MARIE,4487.0,0.2279632169892801
138,1906,Alsace,MARIE,2529.0,0.2517169304269931
139,1906,Aquitaine,MARIE,3527.0,0.2526504297994269
140,1906,Auvergne,MARIE,2444.0,0.2930104304040283
141,1906,Basse-Normandie,MARIE,796.0,0.11709326272433068
142,1906,Bourgogne,MARIE,1699.0,0.18790090687900907
143,1906,Bretagne,MARIE,6247.0,0.33079163357161767
144,1906,Centre,MARIE,1086.0,0.10214446952595936
145,1906,Champagne-Ardenne,MARIE,734.0,0.10579417699625253
146,1906,Corse,MARIE,760.0,0.3958333333333333
147,1906,Franche-Comté,MARIE,1089.0,0.19175911251980982
148,1906,Haute-Normandie,MARIE,568.0,0.0751919512840879
149,1906,Ile-de-France,SUZANNE,1951.0,0.0670193397684724
150,1906,Languedoc-Roussillion,MARIE,1598.0,0.1763018534863195
151,1906,Limousin,MARIE,1966.0,0.30029020925614786
152,1906,Lorraine,MARIE,3442.0,0.25258677625302706
153,1906,Midi-Pyrénées,MARIE,2321.0,0.20270742358078603
154,1906,Nord-Pas-de-Calais,MARIE,2270.0,0.10710073130455296
155,1906,Outre-mer,MARIE,1923.0,0.27428326914848095
156,1906,Pays-de-la-Loire,MARIE,2961.0,0.21109289227917588
157,1906,Picardie,MARIE,822.0,0.09131304154632304
158,1906,Poitou-Charentes,MARIE,1524.0,0.1758393907926618
159,1906,Provence-Alpes-Cote-d'Azur,MARIE,2158.0,0.1945897204688909
160,1906,Rhône-Alpes,MARIE,4324.0,0.21707917064109644
161,1907,Alsace,MARIE,2503.0,0.24952646794935698
162,1907,Aquitaine,MARIE,3272.0,0.25176977531548167
163,1907,Auvergne,MARIE,2232.0,0.27504621072088725
164,1907,Basse-Normandie,MARIE,846.0,0.1210820094461142
165,1907,Bourgogne,MARIE,1551.0,0.18016029736322453
166,1907,Bretagne,MARIE,5881.0,0.3158262177111863
167,1907,Centre,MARIE,1038.0,0.09768492377188029
168,1907,Champagne-Ardenne,MARIE,749.0,0.10571630204657728
169,1907,Corse,MARIE,771.0,0.38841309823677583
170,1907,Franche-Comté,MARIE,1034.0,0.17901662049861497
171,1907,Haute-Normandie,MARIE,574.0,0.07209243908565686
172,1907,Ile-de-France,SUZANNE,1873.0,0.06317032040472176
173,1907,Languedoc-Roussillion,MARIE,1434.0,0.17110130056079226
174,1907,Limousin,MARIE,1843.0,0.28756436261507257
175,1907,Lorraine,MARIE,3412.0,0.24676357850582195
176,1907,Midi-Pyrénées,MARIE,2140.0,0.19536242468504655
177,1907,Nord-Pas-de-Calais,MARIE,2249.0,0.10267531044558072
178,1907,Outre-mer,MARIE,1822.0,0.26676427525622254
179,1907,Pays-de-la-Loire,MARIE,2800.0,0.20165646380986677
180,1907,Picardie,MARIE,812.0,0.089882665485942
181,1907,Poitou-Charentes,MARIE,1350.0,0.1576366184026156
182,1907,Provence-Alpes-Cote-d'Azur,MARIE,2007.0,0.19231506324262168
183,1907,Rhône-Alpes,MARIE,4070.0,0.20926525785387423
184,1908,Alsace,MARIE,2475.0,0.24663677130044842
185,1908,Aquitaine,MARIE,3415.0,0.24318165634123762
186,1908,Auvergne,MARIE,2300.0,0.2691317575473906
187,1908,Basse-Normandie,MARIE,857.0,0.11810915104740904
188,1908,Bourgogne,MARIE,1542.0,0.17246393020914885
189,1908,Bretagne,MARIE,6024.0,0.30818028341945053
190,1908,Centre,MARIE,997.0,0.09036526783286504
191,1908,Champagne-Ardenne,MARIE,691.0,0.0972828382373645
192,1908,Corse,MARIE,764.0,0.35986811116344797
193,1908,Franche-Comté,MARIE,1058.0,0.1784148397976391
194,1908,Haute-Normandie,MARIE,516.0,0.06403574087862993
195,1908,Ile-de-France,SUZANNE,1897.0,0.0627252587375591
196,1908,Languedoc-Roussillion,MARIE,1492.0,0.16868287167891463
197,1908,Limousin,MARIE,1867.0,0.2862179978537483
198,1908,Lorraine,MARIE,3371.0,0.2359652806943861
199,1908,Midi-Pyrénées,MARIE,2349.0,0.1980440097799511
200,1908,Nord-Pas-de-Calais,MARIE,2269.0,0.10085340919192817
201,1908,Outre-mer,MARIE,2031.0,0.2770426954030828
202,1908,Pays-de-la-Loire,MARIE,2983.0,0.2028975649571487
203,1908,Picardie,MARIE,772.0,0.0845749342681858
204,1908,Poitou-Charentes,MARIE,1408.0,0.15978211529732184
205,1908,Provence-Alpes-Cote-d'Azur,MARIE,2108.0,0.18554704691488424
206,1908,Rhône-Alpes,MARIE,4439.0,0.21261615097231534
207,1909,Alsace,MARIE,2455.0,0.2471061902365375
208,1909,Aquitaine,MARIE,3295.0,0.24049339464272682
209,1909,Auvergne,MARIE,2239.0,0.26907823578896767
