,Annees,Classement,prenom,nombre,pourcentage
576,1957,7,DOMINIQUE,11845.0,0.02745107127544931
577,1957,8,DIDIER,11337.0,0.026273769105088125
578,1957,9,BERNARD,10646.0,0.02467236005052202
579,1957,10,DANIEL,10380.0,0.024055898677852582
580,1958,1,PHILIPPE,22107.0,0.0515174183264704
581,1958,2,JEAN,21587.0,0.050305627602728394
582,1958,3,PATRICK,19910.0,0.04639760251866041
583,1958,4,MICHEL,17721.0,0.04129642964506183
584,1958,5,ALAIN,16056.0,0.03741636896231098
585,1958,6,CHRISTIAN,14070.0,0.03278826054432707
586,1958,7,DIDIER,13722.0,0.031977292906130494
587,1958,8,PASCAL,13630.0,0.03176289916269922
588,1958,9,DOMINIQUE,11996.0,0.027955079850017595
589,1958,10,BERNARD,10143.0,0.02363691021329847
590,1959,1,PHILIPPE,23438.0,0.05342846721984134
591,1959,2,JEAN,20633.0,0.04703428467219841
592,1959,3,PATRICK,20031.0,0.04566198595787362
593,1959,4,MICHEL,16427.0,0.037446430199689976
594,1959,5,ALAIN,16386.0,0.03735296799489377
595,1959,6,PASCAL,15135.0,0.034501230965624144
596,1959,7,DIDIER,13336.0,0.03040029178444424
597,1959,8,CHRISTIAN,13213.0,0.03011990517005562
598,1959,9,DOMINIQUE,11310.0,0.02578189112792924
599,1959,10,THIERRY,11077.0,0.02525075225677031
600,1960,1,PHILIPPE,24761.0,0.056968199408254074
601,1960,2,PATRICK,18522.0,0.04261398931544291
602,1960,3,JEAN,17948.0,0.04129337437822964
603,1960,4,PASCAL,17782.0,0.04091145437896587
604,1960,5,ALAIN,15274.0,0.03514124137804098
605,1960,6,MICHEL,14464.0,0.03327765583946476
606,1960,7,ERIC,13965.0,0.032129595118786325
607,1960,8,THIERRY,12950.0,0.02979436138834822
608,1960,9,CHRISTIAN,12287.0,0.028268982114180274
609,1960,10,DIDIER,10765.0,0.024767281879966685
610,1961,1,PHILIPPE,24965.0,0.05628959888164867
611,1961,2,PASCAL,19898.0,0.044864828301503915
612,1961,3,ERIC,17898.0,0.04035534711731415
613,1961,4,PATRICK,17702.0,0.039913417961263555
614,1961,5,JEAN,16426.0,0.037036368965750494
615,1961,6,THIERRY,14502.0,0.032698248066559944
616,1961,7,ALAIN,14380.0,0.032423169714324365
617,1961,8,MICHEL,13333.0,0.030062456314401027
618,1961,9,DIDIER,12840.0,0.02895086920249825
619,1961,10,CHRISTIAN,11146.0,0.025131338639489527
620,1962,1,PHILIPPE,24922.0,0.05648531771574662
621,1962,2,PASCAL,21256.0,0.04817638686164474
622,1962,3,ERIC,17912.0,0.04059726390034723
623,1962,4,PATRICK,16248.0,0.03682583429281162
624,1962,5,THIERRY,15741.0,0.035676726834265614
625,1962,6,JEAN,14735.0,0.033396643790286756
626,1962,7,ALAIN,13365.0,0.030291560519659484
627,1962,8,DIDIER,13363.0,0.030287027551381195
628,1962,9,MICHEL,12187.0,0.027621642203747857
629,1962,10,BRUNO,11634.0,0.02636827647480123
630,1963,1,PHILIPPE,26207.0,0.05704925170068027
631,1963,2,PASCAL,20642.0,0.04493496598639456
632,1963,3,ERIC,20049.0,0.04364408163265306
633,1963,4,THIERRY,19028.0,0.04142149659863945
634,1963,5,PATRICK,17215.0,0.03747482993197279
635,1963,6,JEAN,14051.0,0.030587210884353743
636,1963,7,ALAIN,13220.0,0.02877823129251701
637,1963,8,BRUNO,12739.0,0.027731156462585033
638,1963,9,DIDIER,11505.0,0.025044897959183673
639,1963,10,MICHEL,11436.0,0.02489469387755102
640,1964,1,PHILIPPE,26025.0,0.05597580726685351
641,1964,2,THIERRY,25520.0,0.054889629258409275
642,1964,3,ERIC,19983.0,0.0429803864212693
643,1964,4,PASCAL,17847.0,0.03838617607268144
644,1964,5,PATRICK,16114.0,0.03465875728330749
645,1964,6,JEAN,13554.0,0.02915258757713477
646,1964,7,ALAIN,12589.0,0.027077019699612632
647,1964,8,DIDIER,12316.0,0.026489838320790306
648,1964,9,BRUNO,12243.0,0.026332826450262727
649,1964,10,LAURENT,11917.0,0.025631650151742295
650,1965,1,THIERRY,24545.0,0.053486714941632034
651,1965,2,PHILIPPE,24163.0,0.05265428776266673
652,1965,3,ERIC,20147.0,0.04390290673982728
653,1965,4,PASCAL,17535.0,0.03821102246899644
654,1965,5,LAURENT,15235.0,0.03319902636527863
655,1965,6,PATRICK,12683.0,0.02763788981889261
656,1965,7,CHRISTOPHE,12678.0,0.027626994175188876
657,1965,8,BRUNO,11703.0,0.025502343652960672
658,1965,9,DIDIER,11546.0,0.025160220440663413
659,1965,10,ALAIN,11286.0,0.024593646968069226
660,1966,1,PHILIPPE,22743.0,0.04968986167765278
661,1966,2,CHRISTOPHE,20673.0,0.04516723873113116
662,1966,3,THIERRY,19358.0,0.04229417149698819
663,1966,4,ERIC,18209.0,0.03978378803536822
664,1966,5,PASCAL,16718.0,0.03652618860867076
665,1966,6,LAURENT,16013.0,0.03498587499644963
666,1966,7,FRÉDÉRIC,13737.0,0.030013174597278997
667,1966,8,PATRICK,11046.0,0.02413376476680089
668,1966,9,BRUNO,10915.0,0.02384755046438817
669,1966,10,JEAN,10895.0,0.023803853624325157
670,1967,1,CHRISTOPHE,21725.0,0.04877736640390129
671,1967,2,PHILIPPE,21234.0,0.04767496424489943
672,1967,3,LAURENT,17460.0,0.039201510582836205
673,1967,4,ERIC,16718.0,0.037535558643977986
674,1967,5,THIERRY,15758.0,0.03538014912739593
675,1967,6,PASCAL,15393.0,0.03456064446744546
676,1967,7,FRÉDÉRIC,13529.0,0.03037555765608196
677,1967,8,STÉPHANE,12292.0,0.02759822268523612
678,1967,9,OLIVIER,11168.0,0.025074597376237958
679,1967,10,FRANCK,10484.0,0.02353886809567324
680,1968,1,CHRISTOPHE,21475.0,0.048512545491100574
681,1968,2,LAURENT,19240.0,0.0434636263212468
682,1968,3,PHILIPPE,18529.0,0.04185746008868929
683,1968,4,ERIC,16262.0,0.03673625214324924
684,1968,5,STÉPHANE,14727.0,0.033268649939345196
685,1968,6,FRÉDÉRIC,14058.0,0.03175736272474467
686,1968,7,PASCAL,14024.0,0.031680555900684255
687,1968,8,THIERRY,13184.0,0.029782975541544587
688,1968,9,OLIVIER,11174.0,0.025242336825031797
689,1968,10,FRANCK,10418.0,0.02353451450180609
690,1969,1,CHRISTOPHE,22642.0,0.050847762132542836
691,1969,2,LAURENT,19834.0,0.044541759302926184
692,1969,3,STÉPHANE,17692.0,0.0397314109905904
693,1969,4,PHILIPPE,16045.0,0.036032697792449865
694,1969,5,ERIC,14090.0,0.03164230052325451
695,1969,6,FRÉDÉRIC,13436.0,0.030173594736014733
696,1969,7,OLIVIER,12716.0,0.02855667093354892
697,1969,8,DAVID,12622.0,0.028345572548226998
698,1969,9,PASCAL,12548.0,0.02817938871297357
699,1969,10,THIERRY,11524.0,0.025879763749466638
700,1970,1,CHRISTOPHE,21856.0,0.04859599465479634
701,1970,2,STÉPHANE,21796.0,0.048462586909587345
702,1970,3,LAURENT,19957.0,0.04437363951893167
703,1970,4,DAVID,18460.0,0.04104511627596726
704,1970,5,OLIVIER,14460.0,0.032151266595367635
705,1970,6,FRÉDÉRIC,14199.0,0.031570942903708515
706,1970,7,PHILIPPE,14144.0,0.03144865247060027
707,1970,8,ERIC,12479.0,0.027746587541050676
708,1970,9,FRANCK,10288.0,0.022874981378502232
709,1970,10,THIERRY,10180.0,0.02263484743712604
710,1971,1,STÉPHANE,23329.0,0.05009394359089982
711,1971,2,CHRISTOPHE,22102.0,0.04745922848154948
712,1971,3,LAURENT,19724.0,0.042352991700754766
713,1971,4,DAVID,17270.0,0.03708356148205409
714,1971,5,OLIVIER,15530.0,0.03334729066683845
715,1971,6,FRÉDÉRIC,13974.0,0.030006119753921475
716,1971,7,PHILIPPE,13386.0,0.028743517892227913
717,1971,8,ERIC,11533.0,0.024764604202231026
718,1971,9,FRANCK,10648.0,0.022864259563457553
719,1971,10,THIERRY,9429.0,0.020246722710728894
720,1972,1,CHRISTOPHE,21161.0,0.04562792573090715
721,1972,2,STÉPHANE,20976.0,0.04522902368184435
722,1972,3,DAVID,19697.0,0.04247120897508048
723,1972,4,LAURENT,16048.0,0.03460313558572836
724,1972,5,OLIVIER,15121.0,0.03260431288582992
725,1972,6,FRÉDÉRIC,13916.0,0.03000605899869117
726,1972,7,SÉBASTIEN,13750.0,0.02964812526818077
727,1972,8,ERIC,11546.0,0.02489580031610292
728,1972,9,PHILIPPE,10680.0,0.02302850748103059
729,1972,10,FRANCK,9628.0,0.020760156369603232
730,1973,1,CHRISTOPHE,21068.0,0.046598866657524426
731,1973,2,STÉPHANE,19191.0,0.04244725887718584
732,1973,3,DAVID,19066.0,0.04217077993603383
733,1973,4,FRÉDÉRIC,18187.0,0.04022658002185289
734,1973,5,SÉBASTIEN,14953.0,0.033073516856368085
735,1973,6,OLIVIER,14175.0,0.03135271192663797
736,1973,7,LAURENT,14061.0,0.03110056313230734
737,1973,8,JEROME,12405.0,0.027437770119925507
738,1973,9,ERIC,9802.0,0.021680372649376042
739,1973,10,FABRICE,8468.0,0.01872978938940179
740,1974,1,STÉPHANE,18508.0,0.043743278855130525
741,1974,2,DAVID,17889.0,0.04228028503562945
742,1974,3,CHRISTOPHE,17313.0,0.04091892083525366
743,1974,4,FRÉDÉRIC,16580.0,0.03918649035109488
744,1974,5,SÉBASTIEN,16228.0,0.038354545561976344
745,1974,6,JEROME,13171.0,0.031129388686023565
746,1974,7,OLIVIER,12152.0,0.02872100306070597
747,1974,8,LAURENT,11995.0,0.028349936776922987
748,1974,9,ERIC,7890.0,0.01864785336973092
749,1974,10,NICOLAS,7641.0,0.01805934697061013
750,1975,1,SÉBASTIEN,16782.0,0.042752439884954106
751,1975,2,FRÉDÉRIC,15975.0,0.04069659320475163
752,1975,3,DAVID,15507.0,0.039504354981288486
753,1975,4,STÉPHANE,15361.0,0.03913241741584913
754,1975,5,CHRISTOPHE,14449.0,0.03680908139063889
755,1975,6,JEROME,11527.0,0.029365235046708734
756,1975,7,LAURENT,10674.0,0.027192202558217145
757,1975,8,OLIVIER,10578.0,0.026947640871352912
758,1975,9,NICOLAS,8570.0,0.02183222558777599
759,1975,10,CEDRIC,6235.0,0.01588377205831777
760,1976,1,SÉBASTIEN,19293.0,0.05095771880150446
761,1976,2,DAVID,14687.0,0.03879210159320458
762,1976,3,FRÉDÉRIC,14351.0,0.037904640155517054
763,1976,4,CHRISTOPHE,13109.0,0.03462420234120779
764,1976,5,STÉPHANE,12473.0,0.032944364619870686
765,1976,6,NICOLAS,10242.0,0.027051726323796644
766,1976,7,OLIVIER,9183.0,0.02425463804251363
767,1976,8,LAURENT,9112.0,0.02406710898871656
768,1976,9,JEROME,8821.0,0.02329850399357647
769,1976,10,CEDRIC,6709.0,0.01772017495668343
770,1977,1,SÉBASTIEN,19471.0,0.049820124556708104
771,1977,2,NICOLAS,15232.0,0.0389738656077129
772,1977,3,DAVID,13573.0,0.03472900984069637
773,1977,4,FRÉDÉRIC,12085.0,0.030921688935741223
774,1977,5,CHRISTOPHE,11869.0,0.0303690133205058
775,1977,6,STÉPHANE,11083.0,0.028357888165065785
776,1977,7,JEROME,9725.0,0.02488319610261344
777,1977,8,OLIVIER,8663.0,0.022165874327705934
778,1977,9,LAURENT,8300.0,0.02123707225210196
779,1977,10,CEDRIC,7044.0,0.01802336589684412
780,1978,1,SÉBASTIEN,19105.0,0.04953806820981012
781,1978,2,NICOLAS,13542.0,0.03511355769155973
782,1978,3,DAVID,12239.0,0.03173496031509375
783,1978,4,FRÉDÉRIC,10375.0,0.02690172508122376
784,1978,5,CHRISTOPHE,10365.0,0.026875795707651497
785,1978,6,CEDRIC,9367.0,0.024288044225139565
786,1978,7,JEROME,9280.0,0.02406245867506087
787,1978,8,STÉPHANE,8735.0,0.02264930781537249
788,1978,9,JULIEN,8528.0,0.022112569782426626
789,1978,10,OLIVIER,7857.0,0.02037270881572772
790,1979,1,SÉBASTIEN,17505.0,0.04414279013703052
791,1979,2,NICOLAS,13175.0,0.03322372236820206
792,1979,3,JULIEN,11144.0,0.02810209958795019
793,1979,4,DAVID,11083.0,0.02794827438381658
794,1979,5,CHRISTOPHE,9630.0,0.024284208455847122
795,1979,6,FRÉDÉRIC,9522.0,0.024011862192790893
796,1979,7,CEDRIC,9109.0,0.022970389909066607
797,1979,8,JEROME,8016.0,0.02021414485795125
798,1979,9,STÉPHANE,7641.0,0.01926849811122823
799,1979,10,OLIVIER,7600.0,0.019165107400253182
800,1980,1,NICOLAS,21805.0,0.052099635625112
801,1980,2,SÉBASTIEN,16477.0,0.03936921330864345
802,1980,3,JULIEN,13899.0,0.03320948569380563
803,1980,4,DAVID,10194.0,0.02435696792306314
804,1980,5,CHRISTOPHE,9480.0,0.022650976644167015
805,1980,6,FRÉDÉRIC,8683.0,0.020746669852458037
806,1980,7,CEDRIC,8175.0,0.019532883340302253
807,1980,8,GUILLAUME,7903.0,0.018882981900722778
808,1980,9,JEROME,7358.0,0.01758078967803596
809,1980,10,OLIVIER,7192.0,0.01718415865241025
810,1981,1,NICOLAS,20823.0,0.04944189989101555
811,1981,2,JULIEN,15058.0,0.03575354793060136
812,1981,3,SÉBASTIEN,14657.0,0.0348014179850461
813,1981,4,DAVID,9776.0,0.023212025804858476
814,1981,5,GUILLAUME,8839.0,0.020987223413373984
815,1981,6,CEDRIC,8163.0,0.019382136522612493
816,1981,7,CHRISTOPHE,8102.0,0.019237298800221292
817,1981,8,FRÉDÉRIC,7191.0,0.017074230519919936
818,1981,9,VINCENT,7127.0,0.01692226963085376
819,1981,10,ALEXANDRE,7028.0,0.016687205130579516
820,1982,1,NICOLAS,17799.0,0.042673731404116566
821,1982,2,JULIEN,16448.0,0.039434661168318966
822,1982,3,SÉBASTIEN,13554.0,0.03249619391265779
823,1982,4,DAVID,9264.0,0.02221076733118354
824,1982,5,GUILLAUME,8258.0,0.0197988467855045
825,1982,6,CEDRIC,7743.0,0.018564116088660855
826,1982,7,ALEXANDRE,7197.0,0.017255061796473226
827,1982,8,CHRISTOPHE,7086.0,0.01698893537443508
828,1982,9,VINCENT,6814.0,0.016336805763674942
829,1982,10,JEROME,6427.0,0.015408959589541952
830,1983,1,JULIEN,16332.0,0.04164520488563633
831,1983,2,NICOLAS,14543.0,0.037083407705841856
832,1983,3,SÉBASTIEN,11556.0,0.02946681286176913
833,1983,4,GUILLAUME,9246.0,0.023576510186908737
834,1983,5,DAVID,7591.0,0.01935640156054772
835,1983,6,VINCENT,6416.0,0.016360251931560293
836,1983,7,ALEXANDRE,6318.0,0.016110360302929852
837,1983,8,ROMAIN,6272.0,0.015993064232348215
838,1983,9,CEDRIC,6203.0,0.015817120126475764
839,1983,10,CHRISTOPHE,6187.0,0.015776321493229977
840,1984,1,JULIEN,15227.0,0.038280242447401434
841,1984,2,NICOLAS,13589.0,0.03416235730069863
842,1984,3,SÉBASTIEN,10402.0,0.026150330461540007
843,1984,4,GUILLAUME,9382.0,0.023586079637585883
844,1984,5,JONATHAN,7590.0,0.01908104289589393
845,1984,6,DAVID,7546.0,0.01897042815446846
846,1984,7,THOMAS,6821.0,0.017147798892344204
847,1984,8,ROMAIN,6666.0,0.016758133325959018
848,1984,9,MATHIEU,6497.0,0.016333272160029364
849,1984,10,ANTHONY,6445.0,0.016202545647435625
850,1985,1,JULIEN,17031.0,0.04228236906393374
851,1985,2,NICOLAS,13842.0,0.03436513138294703
852,1985,3,SÉBASTIEN,8858.0,0.021991499334644185
853,1985,4,GUILLAUME,8575.0,0.021288903453891835
854,1985,5,JONATHAN,8547.0,0.021219388667103618
855,1985,6,ANTHONY,8058.0,0.020005362569266518
856,1985,7,ROMAIN,7818.0,0.01940952153965322
857,1985,8,THOMAS,7137.0,0.017718822618125483
858,1985,9,ALEXANDRE,6924.0,0.01719001370434368
859,1985,10,DAMIEN,6585.0,0.016348388250014896
860,1986,1,JULIEN,15332.0,0.03763728575566695
861,1986,2,NICOLAS,12504.0,0.030695057467314085
862,1986,3,GUILLAUME,9087.0,0.02230694075539692
863,1986,4,ALEXANDRE,8743.0,0.021462483000378042
864,1986,5,SÉBASTIEN,8157.0,0.020023959033979605
865,1986,6,THOMAS,8140.0,0.01998222711003972
866,1986,7,ROMAIN,8026.0,0.01970237773773695
867,1986,8,ANTHONY,7984.0,0.01959927533741488
868,1986,9,JONATHAN,7620.0,0.018705721201290253
869,1986,10,JEREMY,7082.0,0.017385028549545614
870,1987,1,JULIEN,13423.0,0.03337601790265432
871,1987,2,NICOLAS,10912.0,0.02713246720954808
872,1987,3,ROMAIN,9633.0,0.0239522595884876
873,1987,4,ALEXANDRE,8216.0,0.020428917759681732
874,1987,5,JEREMY,8143.0,0.020247404736743954
875,1987,6,ANTHONY,8066.0,0.020055945794741094
876,1987,7,GUILLAUME,7995.0,0.019879405731335863
877,1987,8,THOMAS,7632.0,0.018976813576179523
878,1987,9,SÉBASTIEN,7115.0,0.017691303537017467
879,1987,10,KEVIN,6770.0,0.016833468017654007
880,1988,1,JULIEN,12453.0,0.030749590721540022
881,1988,2,NICOLAS,10749.0,0.026541985920327128
882,1988,3,ROMAIN,9403.0,0.023218373207631964
883,1988,4,ANTHONY,9089.0,0.02244302819144602
884,1988,5,KEVIN,8425.0,0.020803445099893576
885,1988,6,ALEXANDRE,8253.0,0.020378733817142038
886,1988,7,THOMAS,8221.0,0.020299717764537102
887,1988,8,JEREMY,7657.0,0.018907059837375086
888,1988,9,GUILLAUME,7476.0,0.018460125289828412
889,1988,10,JONATHAN,7039.0,0.01738106232144224
890,1989,1,KEVIN,11414.0,0.028393387977462405
891,1989,2,JULIEN,10735.0,0.026704312242689585
892,1989,3,NICOLAS,9550.0,0.02375651438450727
893,1989,4,ROMAIN,9090.0,0.02261222154504409
894,1989,5,ALEXANDRE,8327.0,0.02071418798741278
895,1989,6,ANTHONY,8288.0,0.020617171855371336
896,1989,7,THOMAS,8102.0,0.020154479533327527
897,1989,8,MAXIME,7803.0,0.019410689187676463
898,1989,9,GUILLAUME,7259.0,0.018057438525354793
899,1989,10,JEREMY,6799.0,0.016913145685891615
900,1990,1,KEVIN,11475.0,0.028547119539663705
901,1990,2,THOMAS,9814.0,0.02441493953483744
902,1990,3,JULIEN,9420.0,0.023434759569815434
903,1990,4,NICOLAS,9155.0,0.02277550147151383
904,1990,5,ALEXANDRE,8368.0,0.020817629307878508
905,1990,6,ANTHONY,8092.0,0.020131005779081366
906,1990,7,MAXIME,7977.0,0.01984491264208256
907,1990,8,JEREMY,7580.0,0.0188572693778345
908,1990,9,ROMAIN,7533.0,0.01874034435662629
909,1990,10,GUILLAUME,6983.0,0.01737207283184938
910,1991,1,KEVIN,13400.0,0.0335105558250849
911,1991,2,THOMAS,9794.0,0.024492715205289665
912,1991,3,ALEXANDRE,8879.0,0.022204494415740957
913,1991,4,JULIEN,8803.0,0.022014434546882268
914,1991,5,NICOLAS,8582.0,0.02146176045454318
915,1991,6,MAXIME,8062.0,0.020161350825510037
916,1991,7,ANTHONY,7737.0,0.01934859480736432
917,1991,8,ROMAIN,7572.0,0.018935964828921112
918,1991,9,FLORIAN,6995.0,0.017493010298243947
919,1991,10,JEREMY,6641.0,0.016607731435402152
920,1992,1,KEVIN,12710.0,0.03239958296052145
921,1992,2,THOMAS,9785.0,0.02494334533978776
922,1992,3,MAXIME,8930.0,0.022763829727573293
923,1992,4,ALEXANDRE,8774.0,0.022366163721134164
924,1992,5,NICOLAS,8342.0,0.021264934780225803
925,1992,6,JULIEN,7780.0,0.019832317500618167
926,1992,7,ANTHONY,7195.0,0.01834106997647143
927,1992,8,ROMAIN,6520.0,0.016620399756302116
928,1992,9,FLORIAN,6359.0,0.016209988044528396
929,1992,10,BENJAMIN,6284.0,0.016018802464509582
930,1993,1,KEVIN,11283.0,0.030131067338916424
931,1993,2,THOMAS,8984.0,0.02399162536318578
932,1993,3,ALEXANDRE,8955.0,0.02391418133652367
933,1993,4,NICOLAS,8690.0,0.023206503161852673
934,1993,5,MAXIME,8233.0,0.021986092121004955
935,1993,6,JULIEN,7247.0,0.019352995214493247
936,1993,7,JORDAN,6340.0,0.01693086651854384
937,1993,8,ANTHONY,6177.0,0.016495577679029226
938,1993,9,ROMAIN,6014.0,0.016060288839514613
939,1993,10,FLORIAN,5939.0,0.015860002563664332
940,1994,1,KEVIN,9906.0,0.026475163164618534
941,1994,2,NICOLAS,9250.0,0.02472191189912391
942,1994,3,ALEXANDRE,8829.0,0.023596730827823244
943,1994,4,THOMAS,8149.0,0.021779336223347108
944,1994,5,MAXIME,7634.0,0.020402927074368856
945,1994,6,JULIEN,6857.0,0.018326286474842447
946,1994,7,QUENTIN,6759.0,0.018064367840667946
947,1994,8,ROMAIN,6191.0,0.016546308818105527
948,1994,9,ANTOINE,6161.0,0.016466129644378637
949,1994,10,FLORIAN,6122.0,0.016361896718533685
950,1995,1,NICOLAS,9141.0,0.023878998445683832
951,1995,2,ALEXANDRE,9011.0,0.023539399955590967
952,1995,3,THOMAS,8865.0,0.0231580047282559
953,1995,4,MAXIME,7707.0,0.020132965870351745
954,1995,5,KEVIN,7644.0,0.019968391217460586
955,1995,6,QUENTIN,6975.0,0.01822076514152114
956,1995,7,JULIEN,6454.0,0.016859758885072035
957,1995,8,DYLAN,6370.0,0.01664032601455049
958,1995,9,ANTOINE,6333.0,0.016543671059677904
959,1995,10,FLORIAN,6260.0,0.01635297344601037
960,1996,1,THOMAS,9390.0,0.02427824576100278
961,1996,2,ALEXANDRE,8867.0,0.022926006939596552
962,1996,3,NICOLAS,8848.0,0.022876881628685043
963,1996,4,MAXIME,7773.0,0.020097423248165557
964,1996,5,DYLAN,6915.0,0.017879027629109073
965,1996,6,QUENTIN,6773.0,0.017511880568612546
966,1996,7,ANTOINE,6751.0,0.01745499862966238
967,1996,8,JULIEN,6263.0,0.01619325380204051
968,1996,9,FLORIAN,6035.0,0.015603750071102424
969,1996,10,KEVIN,5870.0,0.015177135528976177
970,1997,1,THOMAS,9593.0,0.025015646187545634
971,1997,2,ALEXANDRE,8192.0,0.021362261395639928
972,1997,3,NICOLAS,7751.0,0.020212266611035777
973,1997,4,MAXIME,7504.0,0.019568165223740483
974,1997,5,QUENTIN,7198.0,0.01877020965891311
975,1997,6,ANTOINE,6369.0,0.016608428079691248
976,1997,7,DYLAN,6222.0,0.016225096484823197
977,1997,8,JULIEN,5872.0,0.01531240221132784
978,1997,9,LUCAS,5811.0,0.01515333263794722
979,1997,10,ALEXIS,5658.0,0.014754354855533535
980,1998,1,THOMAS,9412.0,0.024232125846399423
981,1998,2,ALEXANDRE,7516.0,0.019350686130635154
982,1998,3,QUENTIN,7506.0,0.019324940140573104
983,1998,4,MAXIME,7198.0,0.01853196364666203
984,1998,5,NICOLAS,7192.0,0.018516516052624804
985,1998,6,LUCAS,6933.0,0.017849694910017765
986,1998,7,ANTOINE,6123.0,0.01576426971499189
987,1998,8,CLÉMENT,6003.0,0.015455317834247317
988,1998,9,JULIEN,5680.0,0.01462372235524317
989,1998,10,HUGO,5679.0,0.014621147756236966
990,1999,1,THOMAS,9406.0,0.023909081434748236
991,1999,2,LUCAS,8034.0,0.020421599005609966
992,1999,3,MAXIME,7015.0,0.01783140615189867
993,1999,4,HUGO,7011.0,0.017821238564641708
994,1999,5,ALEXANDRE,6957.0,0.01768397613667271
995,1999,6,QUENTIN,6766.0,0.01719847384515273
996,1999,7,NICOLAS,6547.0,0.016641798442834012
997,1999,8,THÉO,6087.0,0.01547252590828328
998,1999,9,ANTOINE,6066.0,0.015419146075184223
999,1999,10,VALENTIN,5602.0,0.014239705953376529
1000,2000,1,THOMAS,10454.0,0.025442394417957162
1001,2000,2,LUCAS,8302.0,0.020204970198764143
1002,2000,3,THÉO,7960.0,0.019372628617461165
1003,2000,4,HUGO,7699.0,0.018737420568572048
1004,2000,5,MAXIME,6832.0,0.01662736164754958
1005,2000,6,NICOLAS,6663.0,0.016216058351525595
1006,2000,7,QUENTIN,6507.0,0.015836393770580375
1007,2000,8,ALEXANDRE,6380.0,0.015527307861733947
1008,2000,9,ANTOINE,5980.0,0.014553808936233387
1009,2000,10,CLÉMENT,5685.0,0.013835853478676724
1010,2001,1,THOMAS,10104.0,0.02487407866944358
1011,2001,2,LUCAS,9038.0,0.022249794439274655
1012,2001,3,THÉO,8864.0,0.021821440352924378
1013,2001,4,HUGO,7050.0,0.01735572591246806
1014,2001,5,MAXIME,6596.0,0.016238066399806995
1015,2001,6,ANTOINE,5670.0,0.01395843488279346
1016,2001,7,NICOLAS,5663.0,0.01394120224713569
1017,2001,8,QUENTIN,5599.0,0.013783646721121796
1018,2001,9,CLÉMENT,5587.0,0.01375410505999419
1019,2001,10,ALEXANDRE,5542.0,0.01364332383076567
1020,2002,1,LUCAS,9318.0,0.023157905201208844
1021,2002,2,THÉO,8697.0,0.02161454191188166
1022,2002,3,THOMAS,8158.0,0.020274972164784476
1023,2002,4,HUGO,7246.0,0.018008390329250834
1024,2002,5,MAXIME,6038.0,0.015006163512008907
1025,2002,6,ENZO,5963.0,0.01481976697948147
1026,2002,7,ANTOINE,5089.0,0.01264762605376173
1027,2002,8,CLÉMENT,5058.0,0.01257058215365039
1028,2002,9,ALEXANDRE,5032.0,0.012505964689040878
1029,2002,10,QUENTIN,4798.0,0.011924407507555274
1030,2003,1,LUCAS,8292.0,0.02070546402513022
1031,2003,2,THÉO,7855.0,0.019614257105330185
1032,2003,3,HUGO,7388.0,0.018448138955337926
1033,2003,4,THOMAS,6855.0,0.017117216098922777
1034,2003,5,ENZO,6748.0,0.016850032711237185
1035,2003,6,MAXIME,5258.0,0.013129441611690147
1036,2003,7,ALEXANDRE,5100.0,0.012734909132677778
1037,2003,8,MATHIS,4754.0,0.011870932944460814
1038,2003,9,NATHAN,4729.0,0.011808506919300629
1039,2003,10,ANTOINE,4615.0,0.011523844244570184
1040,2004,1,ENZO,7964.0,0.019680476443477937
1041,2004,2,LUCAS,6818.0,0.016848504318386814
1042,2004,3,THÉO,6496.0,0.016052784401912695
1043,2004,4,THOMAS,6456.0,0.015953937207319635
1044,2004,5,HUGO,6150.0,0.015197756168682738
1045,2004,6,MATHIS,5713.0,0.014117850567753575
1046,2004,7,NATHAN,5031.0,0.012432505899941926
1047,2004,8,MAXIME,4761.0,0.011765287336438782
1048,2004,9,CLÉMENT,4347.0,0.010742218872400627
1049,2004,10,LOUIS,4304.0,0.01063595813821309
1050,2005,1,ENZO,8851.0,0.021707034737141567
1051,2005,2,LUCAS,6814.0,0.016711302078734905
1052,2005,3,MATHIS,5780.0,0.014175422074418513
1053,2005,4,THOMAS,5656.0,0.013871312673514033
1054,2005,5,THÉO,5576.0,0.013675113060027272
1055,2005,6,HUGO,5574.0,0.013670208069690102
1056,2005,7,NATHAN,5067.0,0.012426793019217753
1057,2005,8,TOM,4440.0,0.01088907854851526
1058,2005,9,CLÉMENT,4408.0,0.010810598703120554
1059,2005,10,MAXIME,4198.0,0.010295574717717805
1060,2006,1,ENZO,8324.0,0.019869667963621607
1061,2006,2,LUCAS,7189.0,0.017160384789821688
1062,2006,3,MATHIS,6174.0,0.014737545652018237
1063,2006,4,NATHAN,6045.0,0.014429618313322035
1064,2006,5,THOMAS,5307.0,0.012667987491943762
1065,2006,6,HUGO,5102.0,0.012178645597116464
1066,2006,7,THÉO,4964.0,0.011849234955720525
1067,2006,8,TOM,4505.0,0.010753586518034038
1068,2006,9,RAPHAËL,4441.0,0.01060081636550259
1069,2006,10,LOUIS,4396.0,0.010493399852003914
1070,2007,1,ENZO,7493.0,0.01811290287490663
1071,2007,2,LUCAS,7443.0,0.017992037381279868
1072,2007,3,NATHAN,6622.0,0.016007425975928427
1073,2007,4,MATHIS,5838.0,0.014112255035860792
